track_id,cluster_vae
MT0005387539,7
MT0005389048,2
MT0005392036,2
MT0005403018,2
MT0005404111,5
MT0005404247,9
MT0005409948,7
MT0005411969,5
MT0005417719,7
MT0005422349,1
MT0005425770,2
MT0005425879,7
MT0005426130,5
MT0005431678,7
MT0005435622,3
MT0005443513,6
MT0005451258,2
MT0005451862,1
MT0005454701,2
MT0005469880,1
MT0005478759,9
MT0005479384,2
MT0005486154,7
MT0005489029,2
MT0005497233,7
MT0005508168,2
MT0005511334,2
MT0005515169,6
MT0005519111,9
MT0005520274,2
MT0005523766,7
MT0005525446,2
MT0005537590,2
MT0005538688,2
MT0005540023,1
MT0005540184,8
MT0005540907,1
MT0005550288,1
MT0005550441,2
MT0005556630,1
MT0005567133,5
MT0005568749,4
MT0005575348,6
MT0005592810,9
MT0005593407,9
MT0005595173,2
MT0005606947,2
MT0005608787,2
MT0005621435,6
MT0005623112,2
MT0005625323,5
MT0005625762,5
MT0005630273,1
MT0005638160,1
MT0005642770,5
MT0005651830,2
MT0005652563,7
MT0005655655,4
MT0005656534,7
MT0005658482,2
MT0005660001,9
MT0005666606,6
MT0005669153,8
MT0005670101,2
MT0005673020,7
MT0005674518,2
MT0005675358,6
MT0005675532,2
MT0005695311,4
MT0005696421,2
MT0005697785,2
MT0005707044,6
MT0005713768,4
MT0005715379,9
MT0005715715,6
MT0005717206,2
MT0005723257,4
MT0005725657,6
MT0005727008,2
MT0005727783,6
MT0005735527,2
MT0005737276,2
MT0005740567,9
MT0005751512,7
MT0005752234,5
MT0005756784,7
MT0005760259,1
MT0005761702,9
MT0005763004,5
MT0005774267,9
MT0005775235,1
MT0005782528,2
MT0005798527,2
MT0005802574,1
MT0005804191,4
MT0005822463,1
MT0005822671,5
MT0005826176,5
MT0005827376,4
MT0005827477,2
MT0005828366,3
MT0005830128,4
MT0005832516,2
MT0005846374,2
MT0005850999,6
MT0005860700,3
MT0005863380,9
MT0005884980,6
MT0005897799,2
MT0005912220,6
MT0005916227,4
MT0005941425,8
MT0005941732,2
MT0005944471,4
MT0005947724,2
MT0005947736,8
MT0005951020,5
MT0005959692,7
MT0005963165,9
MT0005974256,7
MT0005981667,2
MT0005987148,2
MT0005995195,8
MT0006001220,2
MT0006001707,5
MT0006005146,8
MT0006007936,1
MT0006022752,9
MT0006036535,4
MT0006037085,1
MT0006039569,2
MT0006039798,1
MT0006044445,5
MT0006051812,3
MT0006051904,2
MT0006055329,2
MT0006067841,1
MT0006070661,2
MT0006078896,7
MT0006090628,2
MT0006096934,2
MT0006107326,2
MT0006114773,6
MT0006115121,1
MT0006117018,2
MT0006129774,4
MT0006137136,8
MT0006137300,6
MT0006137372,1
MT0006153804,2
MT0006157839,6
MT0006159067,9
MT0006164654,7
MT0006169551,5
MT0006171393,9
MT0006181559,1
MT0006188933,5
MT0006196650,6
MT0006204666,2
MT0006232679,9
MT0006234138,2
MT0006239603,8
MT0006249493,2
MT0006254062,2
MT0006256204,7
MT0006263439,2
MT0006271664,2
MT0006292011,2
MT0006300381,2
MT0006314897,2
MT0006315323,2
MT0006324704,6
MT0006334050,2
MT0006348382,4
MT0006352493,2
MT0006356406,5
MT0006357085,4
MT0006357849,1
MT0006365604,7
MT0006367176,9
MT0006386327,2
MT0006391732,7
MT0006397809,9
MT0006400514,6
MT0006406298,1
MT0006409530,5
MT0006410285,4
MT0006410748,2
MT0006417602,7
MT0006421356,9
MT0006431184,7
MT0006431807,7
MT0006434833,7
MT0006459852,2
MT0006468621,2
MT0006475078,4
MT0006475970,1
MT0006482524,2
MT0006484633,5
MT0006486093,2
MT0006487252,2
MT0006487635,5
MT0006492385,9
MT0006497092,6
MT0006501280,2
MT0006510599,1
MT0006514225,6
MT0006516676,2
MT0006520567,2
MT0006522591,5
MT0006524432,2
MT0006528309,4
MT0006531857,7
MT0006534417,2
MT0006536592,4
MT0006540794,1
MT0006545202,7
MT0006552038,1
MT0006553309,1
MT0006553914,7
MT0006555035,2
MT0006559667,5
MT0006562479,2
MT0006564487,2
MT0006570517,2
MT0006573563,1
MT0006575669,2
MT0006581362,2
MT0006581441,2
MT0006587635,1
MT0006587819,9
MT0006609765,2
MT0006610139,2
MT0006612877,5
MT0006628590,2
MT0006633147,6
MT0006635536,1
MT0006640142,6
MT0006640857,2
MT0006641042,5
MT0006646428,2
MT0006650634,2
MT0006654122,6
MT0006658246,2
MT0006659841,2
MT0006662439,2
MT0006664862,2
MT0006672286,2
MT0006678796,2
MT0006683265,7
MT0006683875,9
MT0006695707,7
MT0006696329,8
MT0006696891,2
MT0006708402,5
MT0006713730,6
MT0006723128,1
MT0006737689,6
MT0006738137,2
MT0006742179,6
MT0006744781,2
MT0006746691,6
MT0006746926,2
MT0006747288,9
MT0006751087,5
MT0006751853,2
MT0006754099,2
MT0006755411,3
MT0006761058,4
MT0006761971,1
MT0006764092,2
MT0006769480,2
MT0006770955,6
MT0006771406,1
MT0006772811,2
MT0006773580,7
MT0006777027,2
MT0006778622,7
MT0006782965,2
MT0006784451,5
MT0006788512,1
MT0006790347,7
MT0006794235,2
MT0006795758,7
MT0006798861,5
MT0006800841,1
MT0006806145,1
MT0006810990,7
MT0006813360,1
MT0006814089,2
MT0006832360,7
MT0006833696,6
MT0006839715,1
MT0006843007,4
MT0006846075,6
MT0006862088,2
MT0006876450,6
MT0006877397,9
MT0006879985,7
MT0006880936,7
MT0006898523,2
MT0006903607,2
MT0006911848,8
MT0006914583,3
MT0006919273,9
MT0006919878,2
MT0006929157,5
MT0006933170,6
MT0006937715,4
MT0006939177,7
MT0006955099,3
MT0006955716,5
MT0006983241,1
MT0006991912,6
MT0006992235,2
MT0006993597,8
MT0006996768,2
MT0006999093,2
MT0007002901,2
MT0007013069,5
MT0007031334,2
MT0007037296,7
MT0007039041,2
MT0007039082,9
MT0007041751,8
MT0007043504,5
MT0007043936,2
MT0007051057,9
MT0007051188,6
MT0007053424,1
MT0007057303,6
MT0007058512,5
MT0007064420,9
MT0007067293,5
MT0007068165,2
MT0007071481,5
MT0007072562,8
MT0007072992,4
MT0007074655,7
MT0007075838,1
MT0007081433,9
MT0007087238,6
MT0007088972,2
MT0007099407,2
MT0007102148,6
MT0007102997,9
MT0007106784,4
MT0007107079,1
MT0007109938,5
MT0007113915,1
MT0007117290,5
MT0007119529,2
MT0007127869,5
MT0007132421,5
MT0007136180,7
MT0007142175,5
MT0007145736,2
MT0007147603,7
MT0007153265,2
MT0007164275,7
MT0007177899,3
MT0007186714,9
MT0007190016,7
MT0007191313,2
MT0007193184,3
MT0007199330,6
MT0007207422,2
MT0007207968,2
MT0007210245,7
MT0007232134,2
MT0007249337,2
MT0007257222,2
MT0007265208,2
MT0007267489,4
MT0007269020,1
MT0007274054,2
MT0007276457,4
MT0007277070,3
MT0007280044,9
MT0007282148,6
MT0007310068,2
MT0007328300,2
MT0007329488,1
MT0007337206,1
MT0007338724,2
MT0007340697,1
MT0007342701,2
MT0007349422,5
MT0007349999,2
MT0007350911,4
MT0007351601,2
MT0007353661,1
MT0007356476,4
MT0007372035,2
MT0007376021,2
MT0007379559,2
MT0007379700,7
MT0007384768,4
MT0007389608,2
MT0007390015,6
MT0007393408,1
MT0007396257,2
MT0007401605,7
MT0007410187,4
MT0007412399,5
MT0007412921,5
MT0007413949,1
MT0007416772,2
MT0007419064,1
MT0007421674,3
MT0007423667,1
MT0007433643,1
MT0007436293,2
MT0007438571,1
MT0007439502,2
MT0007442223,7
MT0007443823,2
MT0007451731,2
MT0007453133,2
MT0007453719,4
MT0007477802,5
MT0007493575,1
MT0007497706,2
MT0007499577,2
MT0007508173,1
MT0007522436,5
MT0007525777,4
MT0007530529,2
MT0007535042,2
MT0007550652,2
MT0007556029,4
MT0007562704,2
MT0007573212,2
MT0007583962,2
MT0007594485,2
MT0007602902,7
MT0007607008,6
MT0007610380,2
MT0007627521,7
MT0007644103,4
MT0007645808,5
MT0007652281,2
MT0007659703,7
MT0007663424,1
MT0007679931,2
MT0007696006,5
MT0007697753,2
MT0007707015,2
MT0007724694,2
MT0007728545,9
MT0007730975,6
MT0007733857,8
MT0007754554,3
MT0007757097,1
MT0007766156,6
MT0007780282,5
MT0007780572,7
MT0007785837,3
MT0007795217,7
MT0007797719,9
MT0007799675,2
MT0007799677,2
MT0007805279,7
MT0007806202,6
MT0007812490,2
MT0007816041,2
MT0007817748,8
MT0007818252,1
MT0007825188,9
MT0007828167,6
MT0007832902,4
MT0007833171,2
MT0007840454,2
MT0007841510,3
MT0007859380,6
MT0007860263,4
MT0007866540,7
MT0007868583,1
MT0007871142,2
MT0007886392,6
MT0007899221,2
MT0007906518,1
MT0007912800,4
MT0007914044,2
MT0007924549,7
MT0007926918,6
MT0007934529,7
MT0007939281,7
MT0007941864,2
MT0007959122,9
MT0007961027,2
MT0007961100,7
MT0007978643,2
MT0007983016,6
MT0007990460,3
MT0007991638,5
MT0007999856,1
MT0008007368,2
MT0008010047,2
MT0008018703,2
MT0008022729,7
MT0008029439,7
MT0008033398,2
MT0008045785,1
MT0008046899,5
MT0008068959,2
MT0008077089,2
MT0008077878,5
MT0008080519,2
MT0008084656,1
MT0008095407,2
MT0008105399,1
MT0008113039,4
MT0008120072,6
MT0008121446,8
MT0008130158,1
MT0008131425,5
MT0008137868,2
MT0008138963,9
MT0008140480,2
MT0008144346,2
MT0008147388,7
MT0008148524,2
MT0008149831,7
MT0008154135,5
MT0008166411,2
MT0008166431,6
MT0008167476,2
MT0008170600,2
MT0008184180,6
MT0008191737,3
MT0008208983,2
MT0008211502,9
MT0008222676,2
MT0008223344,2
MT0008236217,4
MT0008236389,9
MT0008237717,6
MT0008241153,9
MT0008241874,2
MT0008260235,2
MT0008267476,2
MT0008276763,9
MT0008276791,2
MT0008277765,3
MT0008279825,4
MT0008296972,7
MT0008307409,1
MT0008307905,7
MT0008308461,4
MT0008313843,4
MT0008326282,2
MT0008327012,9
MT0008328152,2
MT0008328714,2
MT0008330365,2
MT0008340316,2
MT0008342962,2
MT0008345160,6
MT0008346862,2
MT0008347586,6
MT0008350331,1
MT0008352590,4
MT0008361425,1
MT0008363189,1
MT0008363839,9
MT0008368311,1
MT0008369750,2
MT0008371251,9
MT0008375464,3
MT0008385501,7
MT0008386252,7
MT0008394478,9
MT0008397103,2
MT0008399774,2
MT0008401073,6
MT0008408635,6
MT0008411611,8
MT0008421113,5
MT0008421900,1
MT0008425062,7
MT0008425616,7
MT0008428932,1
MT0008431795,4
MT0008445371,3
MT0008449485,2
MT0008451831,2
MT0008455201,2
MT0008467210,2
MT0008468144,2
MT0008493270,7
MT0008497871,7
MT0008499614,5
MT0008503709,2
MT0008511909,5
MT0008512833,2
MT0008515901,6
MT0008518738,3
MT0008530072,1
MT0008530652,9
MT0008537015,4
MT0008548050,4
MT0008554680,7
MT0008565530,5
MT0008570712,7
MT0008573252,5
MT0008575372,2
MT0008577171,2
MT0008578405,7
MT0008592019,2
MT0008596275,2
MT0008596505,1
MT0008596537,1
MT0008602863,7
MT0008604277,5
MT0008617674,2
MT0008632122,1
MT0008635124,7
MT0008636271,6
MT0008637830,2
MT0008640627,2
MT0008641724,7
MT0008644609,2
MT0008646690,2
MT0008649724,7
MT0008652185,5
MT0008665212,2
MT0008672387,6
MT0008673460,6
MT0008675527,2
MT0008684922,2
MT0008684978,4
MT0008686594,2
MT0008688962,2
MT0008690776,9
MT0008700460,2
MT0008704299,2
MT0008709705,4
MT0008716237,2
MT0008718991,2
MT0008722511,2
MT0008733057,2
MT0008734186,7
MT0008734289,7
MT0008737859,3
MT0008740787,7
MT0008750426,7
MT0008753401,2
MT0008763007,2
MT0008776764,5
MT0008787199,2
MT0008790106,1
MT0008790360,7
MT0008791082,5
MT0008794071,5
MT0008797356,2
MT0008800327,6
MT0008806305,7
MT0008807220,2
MT0008813307,6
MT0008813309,9
MT0008819987,6
MT0008830058,3
MT0008830314,8
MT0008841966,2
MT0008847144,8
MT0008863436,7
MT0008868862,2
MT0008869963,2
MT0008882630,1
MT0008883788,9
MT0008891523,4
MT0008899266,9
MT0008905721,8
MT0008905908,4
MT0008944393,3
MT0008947804,2
MT0008949592,2
MT0008953247,5
MT0008960612,5
MT0008963540,5
MT0008964909,2
MT0008966305,6
MT0008967700,2
MT0008969183,1
MT0008972801,1
MT0008979040,2
MT0008990167,3
MT0008990300,2
MT0008999728,7
MT0008999898,5
MT0009000155,2
MT0009002136,3
MT0009005900,7
MT0009008051,1
MT0009010830,6
MT0009016829,2
MT0009021889,3
MT0009025287,1
MT0009025845,5
MT0009033072,2
MT0009041370,5
MT0009041848,1
MT0009043768,2
MT0009054976,6
MT0009075362,4
MT0009098212,2
MT0009112823,7
MT0009117202,5
MT0009123251,7
MT0009153900,4
MT0009159687,3
MT0009161421,2
MT0009164591,9
MT0009164605,6
MT0009165729,7
MT0009169626,6
MT0009172291,7
MT0009174874,5
MT0009182700,2
MT0009185069,2
MT0009188643,9
MT0009196762,2
MT0009202768,2
MT0009206381,4
MT0009208842,1
MT0009213083,9
MT0009217411,7
MT0009220462,9
MT0009233872,6
MT0009239443,7
MT0009246394,9
MT0009253118,2
MT0009253379,7
MT0009263768,6
MT0009278329,1
MT0009289348,2
MT0009293226,2
MT0009295595,2
MT0009300582,1
MT0009306792,2
MT0009311775,7
MT0009312856,6
MT0009319587,9
MT0009320357,5
MT0009321428,9
MT0009346128,7
MT0009348908,7
MT0009351469,2
MT0009354859,2
MT0009360971,6
MT0009368615,4
MT0009375581,7
MT0009377947,2
MT0009378909,5
MT0009385684,6
MT0009389504,2
MT0009390091,5
MT0009400121,7
MT0009418269,7
MT0009421924,2
MT0009425259,6
MT0009430339,5
MT0009437817,2
MT0009464817,6
MT0009469599,7
MT0009477836,8
MT0009485981,2
MT0009495280,4
MT0009495283,6
MT0009495284,9
MT0009495285,1
MT0009521580,4
MT0009533836,2
MT0009558355,2
MT0009577134,6
MT0009581924,2
MT0009601423,2
MT0009606151,2
MT0009614467,2
MT0009619048,4
MT0009619424,2
MT0009628869,2
MT0009631750,1
MT0009635389,7
MT0009635394,7
MT0009635397,7
MT0009693151,1
MT0009729892,2
MT0009740290,6
MT0009741521,1
MT0009741760,1
MT0009741773,2
MT0009741774,1
MT0009747294,2
MT0009769814,2
MT0009769816,2
MT0009781899,4
MT0009795009,6
MT0009800907,2
MT0009826820,2
MT0009844833,2
MT0009845069,2
MT0009845072,2
MT0009845270,2
MT0009845271,2
MT0009845272,2
MT0009845274,2
MT0009845275,2
MT0009845276,2
MT0009845278,2
MT0009868354,6
MT0009872131,7
MT0009897495,2
MT0009904717,4
MT0009908994,7
MT0009968194,7
MT0009976471,2
MT0009991160,2
MT0009996318,4
MT0009996319,2
MT0009996323,2
MT0010007878,1
MT0010007881,1
MT0010007882,7
MT0010049476,9
MT0010054305,6
MT0010065680,6
MT0010065686,6
MT0010076476,2
MT0010083757,9
MT0010085729,6
MT0010100277,9
MT0010100278,6
MT0010100279,1
MT0010100283,5
MT0010100285,5
MT0010100324,3
MT0010100333,1
MT0010100428,6
MT0010100429,2
MT0010161903,2
MT0010169018,2
MT0010169019,1
MT0010203716,1
MT0010236541,9
MT0010237532,2
MT0010257371,9
MT0010261584,7
MT0010261588,9
MT0010278984,4
MT0010290775,6
MT0010290785,5
MT0010290788,6
MT0010290924,2
MT0010305995,6
MT0010310891,1
MT0010310894,7
MT0010310896,7
MT0010310897,6
MT0010310898,7
MT0010310899,7
MT0010344415,6
MT0010346228,6
MT0010363782,1
MT0010368848,7
MT0010369823,1
MT0010375510,9
MT0010379209,6
MT0010390464,2
MT0010392442,6
MT0010394619,7
MT0010405928,7
MT0010415730,2
MT0010437635,2
MT0010441634,2
MT0010444469,6
MT0010463505,2
MT0010465830,2
MT0010468178,4
MT0010474345,2
MT0010475525,2
MT0010477194,5
MT0010478882,8
MT0010480965,1
MT0010481194,7
MT0010482550,5
MT0010484170,2
MT0010484291,3
MT0010485559,5
MT0010485603,2
MT0010487366,1
MT0010487702,7
MT0010487769,2
MT0010487795,2
MT0010489498,2
MT0010490157,2
MT0010492983,2
MT0010498312,2
MT0010501618,2
MT0010502078,5
MT0010502743,2
MT0010506192,9
MT0010510852,9
MT0010512527,6
MT0010518490,2
MT0010524453,7
MT0010526041,7
MT0010534904,7
MT0010543277,8
MT0010545132,7
MT0010548963,4
MT0010551970,9
MT0010552273,2
MT0010552303,9
MT0010552602,2
MT0010554175,3
MT0010554620,7
MT0010570500,8
MT0010574326,1
MT0010582452,9
MT0010585105,2
MT0010611876,4
MT0010612023,5
MT0010614368,2
MT0010615428,7
MT0010616215,7
MT0010617945,7
MT0010620026,5
MT0010623104,7
MT0010623318,8
MT0010624346,7
MT0010630017,6
MT0010634279,2
MT0010638151,2
MT0010652538,8
MT0010662602,2
MT0010665248,2
MT0010670378,6
MT0010674091,2
MT0010674530,4
MT0010674859,9
MT0010676114,5
MT0010681356,2
MT0010685188,2
MT0010687397,7
MT0010694349,8
MT0010694663,2
MT0010694754,2
MT0010695865,5
MT0010699902,8
MT0010701054,2
MT0010701929,3
MT0010702370,3
MT0010702898,4
MT0010704053,3
MT0010705334,4
MT0010706869,9
MT0010707508,2
MT0010710874,6
MT0010712910,2
MT0010715611,5
MT0010723417,8
MT0010723658,1
MT0010723756,1
MT0010724282,2
MT0010734696,2
MT0010736208,6
MT0010736281,9
MT0010739708,5
MT0010741252,2
MT0010741386,4
MT0010747096,2
MT0010751134,9
MT0010752894,2
MT0010753520,4
MT0010753736,2
MT0010754019,2
MT0010754290,4
MT0010755212,9
MT0010758927,2
MT0010765597,2
MT0010765607,2
MT0010773040,2
MT0010777106,5
MT0010778949,2
MT0010803094,2
MT0010803836,2
MT0010804974,2
MT0010810244,2
MT0010810859,2
MT0010815151,9
MT0010818060,2
MT0010823031,6
MT0010825992,2
MT0010835061,2
MT0010842738,2
MT0010849747,1
MT0010850805,6
MT0010851922,2
MT0010855214,2
MT0010855417,2
MT0010857270,7
MT0010862394,9
MT0010864096,2
MT0010883435,6
MT0010894865,1
MT0010897525,5
MT0010900969,2
MT0010902792,4
MT0010911637,2
MT0010922381,7
MT0010953323,2
MT0010956902,6
MT0010956907,2
MT0010961352,8
MT0010965655,2
MT0010967419,5
MT0010978213,7
MT0010979481,2
MT0010980499,1
MT0010983695,8
MT0010983830,5
MT0010984486,2
MT0010995725,8
MT0010998105,2
MT0011032905,2
MT0011051663,2
MT0011066228,2
MT0011069243,6
MT0011079284,2
MT0011083648,6
MT0011095825,5
MT0011104152,2
MT0011145388,5
MT0011157091,2
MT0011158114,2
MT0011162069,4
MT0011173257,2
MT0011176903,2
MT0011191619,2
MT0011204639,6
MT0011230792,2
MT0011250965,2
MT0011252339,2
MT0011252708,7
MT0011259078,2
MT0011271960,3
MT0011292112,5
MT0011302120,9
MT0011308097,1
MT0011322528,1
MT0011327325,2
MT0011328325,2
MT0011332604,9
MT0011342337,4
MT0011348776,1
MT0011353873,5
MT0011354857,2
MT0011354952,2
MT0011356991,2
MT0011358600,6
MT0011361934,1
MT0011369407,7
MT0011372756,2
MT0011374266,6
MT0011374342,1
MT0011376343,7
MT0011378875,7
MT0011380622,2
MT0011387901,1
MT0011391187,9
MT0011391356,7
MT0011393132,2
MT0011395375,6
MT0011398970,5
MT0011403548,5
MT0011405787,8
MT0011411969,7
MT0011413068,2
MT0011414270,3
MT0011426003,7
MT0011438643,8
MT0011440705,2
MT0011447062,2
MT0011448384,2
MT0011448773,1
MT0011451296,6
MT0011458668,2
MT0011465608,2
MT0011487003,4
MT0011489804,2
MT0011503204,6
MT0011510700,4
MT0011558921,5
MT0011560587,2
MT0011564855,2
MT0011574534,2
MT0011575842,2
MT0011575852,2
MT0011580209,3
MT0011581506,2
MT0011594132,3
MT0011594970,4
MT0011612883,2
MT0011624716,8
MT0011628266,2
MT0011630078,8
MT0011650689,4
MT0011659985,4
MT0011667212,2
MT0011677264,5
MT0011697297,2
MT0011701692,2
MT0011702301,2
MT0011707340,5
MT0011709169,2
MT0011711263,2
MT0011711878,4
MT0011712337,7
MT0011715190,2
MT0011716005,9
MT0011718667,2
MT0011724911,2
MT0011724999,2
MT0011739779,4
MT0011741035,6
MT0011755407,2
MT0011767762,4
MT0011772341,9
MT0011776369,6
MT0011785029,2
MT0011786799,2
MT0011797446,2
MT0011800641,9
MT0011808566,7
MT0011809659,4
MT0011815949,3
MT0011818239,4
MT0011821215,4
MT0011827018,7
MT0011836087,2
MT0011836290,2
MT0011842354,9
MT0011847514,5
MT0011851412,3
MT0011861922,4
MT0011862487,9
MT0011869625,7
MT0011870505,5
MT0011873776,3
MT0011876383,2
MT0011878109,4
MT0011879943,7
MT0011881944,4
MT0011886148,2
MT0011886864,6
MT0011894681,9
MT0011895175,2
MT0011895910,7
MT0011896804,5
MT0011897338,3
MT0011899302,2
MT0011903519,2
MT0011904586,3
MT0011906602,2
MT0011908274,5
MT0011908732,3
MT0011909571,6
MT0011910522,4
MT0011912059,2
MT0011914836,9
MT0011916674,7
MT0011916784,2
MT0011919136,2
MT0011920419,9
MT0011921060,6
MT0011922080,2
MT0011922905,6
MT0011924283,4
MT0011924316,7
MT0011924930,1
MT0011928183,6
MT0011929096,6
MT0011930865,2
MT0011933875,4
MT0011937155,7
MT0011937271,1
MT0011938737,2
MT0011940781,7
MT0011943335,7
MT0011943549,7
MT0011944405,7
MT0011945627,3
MT0011945841,7
MT0011946105,8
MT0011950450,1
MT0011953228,2
MT0011953631,2
MT0011956397,3
MT0011957429,4
MT0011959819,5
MT0011960348,2
MT0011961925,6
MT0011963777,1
MT0011966998,2
MT0011968204,2
MT0011969592,2
MT0011971415,2
MT0011974870,2
MT0011975274,5
MT0011982393,6
MT0011991382,7
MT0011996860,2
MT0011997914,2
MT0011999773,4
MT0012000832,1
MT0012001409,7
MT0012001684,9
MT0012004661,2
MT0012004909,6
MT0012004929,9
MT0012005920,4
MT0012008752,2
MT0012009054,1
MT0012009606,2
MT0012011991,5
MT0012013969,6
MT0012014382,1
MT0012016955,6
MT0012017035,1
MT0012020062,2
MT0012023721,5
MT0012025242,2
MT0012025969,2
MT0012027536,2
MT0012028572,7
MT0012030545,7
MT0012030591,4
MT0012030863,5
MT0012031327,7
MT0012033786,7
MT0012034242,6
MT0012034674,8
MT0012035583,6
MT0012036571,2
MT0012041920,1
MT0012061041,2
MT0012067911,9
MT0012070590,8
MT0012073768,2
MT0012091487,2
MT0012096485,2
MT0012100576,7
MT0012102419,3
MT0012112600,2
MT0012116237,7
MT0012122028,7
MT0012124855,2
MT0012151268,2
MT0012159808,1
MT0012160452,3
MT0012167461,3
MT0012168258,3
MT0012168286,7
MT0012195806,2
MT0012198225,2
MT0012202513,2
MT0012222183,2
MT0012240177,2
MT0012247942,2
MT0012259307,2
MT0012261257,2
MT0012276467,2
MT0012292188,2
MT0012307428,3
MT0012312232,2
MT0012317309,4
MT0012330276,6
MT0012330796,2
MT0012331779,2
MT0012333553,5
MT0012333749,2
MT0012333771,2
MT0012334245,9
MT0012337307,2
MT0012383717,2
MT0012396528,5
MT0012398546,5
MT0012408058,2
MT0012416069,2
MT0012417408,2
MT0012430736,9
MT0012435395,3
MT0012435412,2
MT0012438211,5
MT0012451751,3
MT0012454159,2
MT0012454284,2
MT0012455611,4
MT0012459878,6
MT0012468115,3
MT0012477572,8
MT0012481933,2
MT0012494520,3
MT0012505137,7
MT0012509093,4
MT0012510592,8
MT0012521149,4
MT0012532120,2
MT0012534566,2
MT0012591057,2
MT0012600718,2
MT0012601428,2
MT0012615075,2
MT0012619690,5
MT0012634038,6
MT0012637285,9
MT0012639323,7
MT0012644193,3
MT0012645597,1
MT0012648496,2
MT0012649676,1
MT0012658386,4
MT0012658636,2
MT0012666474,9
MT0012675695,2
MT0012677096,2
MT0012678840,2
MT0012682565,2
MT0012697686,6
MT0012698055,5
MT0012700338,2
MT0012738934,6
MT0012740185,4
MT0012742379,2
MT0012745818,2
MT0012766840,2
MT0012773883,1
MT0012777233,4
MT0012794033,2
MT0012798988,2
MT0012809291,3
MT0012811141,4
MT0012823048,4
MT0012840331,2
MT0012844418,9
MT0012846850,2
MT0012854734,9
MT0012855159,5
MT0012862507,4
MT0012863101,1
MT0012865192,6
MT0012869295,2
MT0012888230,2
MT0012893353,2
MT0012895822,6
MT0012900592,7
MT0012909507,1
MT0012914763,5
MT0012924767,2
MT0012930833,5
MT0012932812,2
MT0012933678,6
MT0012941049,2
MT0012956323,2
MT0012976100,6
MT0012988776,9
MT0013003902,9
MT0013027205,2
MT0013044535,2
MT0013056573,6
MT0013056830,6
MT0013058008,1
MT0013063104,3
MT0013064857,9
MT0013070871,9
MT0013075504,2
MT0013078262,2
MT0013080259,2
MT0013087767,5
MT0013095380,2
MT0013101577,9
MT0013104929,4
MT0013105517,3
MT0013115311,1
MT0013145806,2
MT0013148928,8
MT0013151367,2
MT0013156036,6
MT0013161246,4
MT0013166908,2
MT0013173557,2
MT0013176970,6
MT0013177702,6
MT0013184611,7
MT0013186132,5
MT0013193016,6
MT0013198028,2
MT0013201347,6
MT0013208607,2
MT0013209458,9
MT0013216725,5
MT0013219857,9
MT0013228223,6
MT0013235939,2
MT0013236693,6
MT0013244644,2
MT0013260233,1
MT0013275745,2
MT0013280170,6
MT0013282123,2
MT0013283837,6
MT0013289749,7
MT0013299412,2
MT0013305470,2
MT0013305827,4
MT0013313448,2
MT0013328261,4
MT0013349760,9
MT0013350034,6
MT0013366460,2
MT0013386240,2
MT0013389935,2
MT0013401931,2
MT0013411556,4
MT0013416300,9
MT0013417325,2
MT0013418800,5
MT0013425007,3
MT0013427388,8
MT0013429054,2
MT0013430944,3
MT0013458428,6
MT0013464231,4
MT0013477850,2
MT0013486354,2
MT0013504689,2
MT0013524535,5
MT0013577074,2
MT0013583287,6
MT0013590244,4
MT0013602925,7
MT0013610517,2
MT0013610638,7
MT0013612461,1
MT0013613711,7
MT0013616609,5
MT0013621344,2
MT0013633209,2
MT0013637631,6
MT0013649307,4
MT0013652136,2
MT0013658337,6
MT0013666337,3
MT0013667097,2
MT0013673733,2
MT0013676763,1
MT0013678986,1
MT0013693326,9
MT0013726148,2
MT0013732158,2
MT0013743441,7
MT0013746403,4
MT0013747898,2
MT0013751364,5
MT0013752990,7
MT0013758625,7
MT0013764945,4
MT0013790748,2
MT0013795989,7
MT0013800071,4
MT0013803861,2
MT0013805035,3
MT0013809129,2
MT0013809208,9
MT0013820793,2
MT0013822237,2
MT0013824918,2
MT0013833732,4
MT0013868618,9
MT0013881862,7
MT0013885218,2
MT0013900095,7
MT0013901316,2
MT0013904850,2
MT0013906090,5
MT0013914319,2
MT0013915372,3
MT0013921881,7
MT0013923586,7
MT0013924254,7
MT0013929650,1
MT0013930651,8
MT0013940832,8
MT0013955066,6
MT0013960578,7
MT0013979875,1
MT0013999544,2
MT0014005525,6
MT0014046859,2
MT0014050974,2
MT0014062404,2
MT0014082915,6
MT0014084173,2
MT0014084256,2
MT0014097994,8
MT0014116864,7
MT0014118699,4
MT0014121590,7
MT0014127375,2
MT0014134790,2
MT0014135173,1
MT0014157389,2
MT0014173367,2
MT0014192089,3
MT0014192212,2
MT0014204470,2
MT0014209882,1
MT0014215479,9
MT0014439055,1
MT0014443758,2
MT0014444602,2
MT0014445318,2
MT0014472963,5
MT0014475915,2
MT0014489361,2
MT0014489482,2
MT0014498396,9
MT0014507179,2
MT0014544554,2
MT0014550042,2
MT0014553025,9
MT0014553172,4
MT0014554353,5
MT0014555701,1
MT0014576739,2
MT0014581361,7
MT0014581911,2
MT0014584319,6
MT0014584473,6
MT0014586720,9
MT0014594482,1
MT0014597919,2
MT0014612093,6
MT0014615863,5
MT0014619583,1
MT0014624309,4
MT0014650353,5
MT0014650360,9
MT0014656064,2
MT0014664637,7
MT0014665667,1
MT0014665693,1
